idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
1970	Ungliðahreyfingin hefur verið mjög hliðholl Mugabe en frá því að herinn tók völd yfir landinu í síðustu viku hefur hreyfingin sagt að hann eigi að segja af sér svo hann geti hvílt sig .	ungliðahreyfingin hefur verið mjög hliðholl mugabe en frá því að herinn tók völd yfir landinu í síðustu viku hefur hreyfingin sagt að hann eigi að segja af sér svo hann geti hvílt sig	O C C O O O O O O O O C O O O O O O C O C O O C O C O O O O C C O	ungliðahreyfingin hefur mjög hliðholl mugabe en verið frá því að herinn tók völd yfir landinu í síðustu viku hefur hreyfingin sagt að hann eigi að segja af sér svo hann geti sig hvílt	O C O O O O F O O O O C O O O O O O C O C O O C O C O O O O C O F
1971	Hann sagði að Mustafa Akinci , leiðtogi Kýpur-Tyrkja , og Nicos Anastasiades , forseti Kýpur-Grikkja , ætluðu að hittast í Mont Pelerin í Sviss dagana 7. – 11. nóvember .	hann sagði að mustafa akinci leiðtogi kýpur-tyrkja og nicos anastasiades forseti kýpur-grikkja ætluðu að hittast í mont pelerin í sviss dagana 7. – 11. nóvember	O C O O O O O O O O O O C O C O O O O O O O O O O	hann sagði að mustafa akinci leiðtogi kýpur-tyrkja og nicos anastasiades forseti ætluðu kýpur-grikkja að í mont hittast pelerin í sviss dagana 7. – 11. nóvember	O C O O O O O O O O O F O O O O F O O O O O O O O
1972	Prófessor í fjölmiðlafræði við Harvard segir að fyrirhugaðar breytingar á Facebook séu stórvægilegar enda muni þær leiða til þess að fréttir , og um leið falsfréttir , rati síður til notenda .	prófessor í fjölmiðlafræði við harvard segir að fyrirhugaðar breytingar á facebook séu stórvægilegar enda muni þær leiða til þess að fréttir og um leið falsfréttir rati síður til notenda	O O O O O C O O O O O C O O C O C O O O O O O O O C O O O	prófessor segir í fjölmiðlafræði við harvard að fyrirhugaðar breytingar á facebook séu stórvægilegar enda þær muni til þess leiða að fréttir og um leið falsfréttir síður rati til notenda	O F O O O O O O O O O C O O O F O O F O O O O O O O F O O
1973	Smásagan þarf líkt og skáldsaga að hafa inngang , flækju og lausn til að verða heildstæð saga , segir Hildur og bendir á að smásagan mátti vera 15 - 20 mínútur í upplestri .	smásagan þarf líkt og skáldsaga að hafa inngang flækju og lausn til að verða heildstæð saga segir hildur og bendir á að smásagan mátti vera 15 20 mínútur í upplestri	O C O O O O C O O O O O O O O C C O O C O O O C C O O O O O	smásagan líkt og skáldsaga þarf að hafa inngang flækju og lausn til að verða heildstæð saga segir hildur og á að smásagan mátti 15 20 vera mínútur bendir í upplestri	O O O O F O C O O O O O O C O O C O O O O O F O O F O F O O
1974	Skeljungur og Nýorka eru samstarfsaðilar verkefnisins á Íslandi og hafa hlotið styrk að upphæð 3,4 milljónir Evra eða um 400 milljónir íslenskra króna til uppbyggingar vetnisinnviða og koma vetnisbílum í umferð hér á landi .	skeljungur og nýorka eru samstarfsaðilar verkefnisins á íslandi og hafa hlotið styrk að upphæð 3,4 milljónir evra eða um 400 milljónir íslenskra króna til uppbyggingar vetnisinnviða og koma vetnisbílum í umferð hér á landi	O O O C O O O O O C C O O O O O O O O O O O O O O O O C O O O O O O	skeljungur og nýorka samstarfsaðilar verkefnisins á íslandi eru og hafa hlotið styrk að upphæð 3,4 milljónir evra eða um 400 milljónir íslenskra króna til uppbyggingar vetnisinnviða og vetnisbílum í umferð hér koma á landi	O O O O O O O F O C C O O O O O O O O O O O O O O O O O O O O F O O
1975	Hún segir að dísilvélasvindl Volkswagen hafi opnað augu fólks fyrir þeirri hættulegu NOx mengun dísilvélarinnar og að þrýstingur frá ráðandi opinberum öflum muni valda því að allir bílaframleiðendur hætti framleiðslu á bílum með dísilvélar .	hún segir að dísilvélasvindl volkswagen hafi opnað augu fólks fyrir þeirri hættulegu nox mengun dísilvélarinnar og að þrýstingur frá ráðandi opinberum öflum muni valda því að allir bílaframleiðendur hætti framleiðslu á bílum með dísilvélar	O C O O O C C O O O O O O O O O O O O O O O C C O O O O C O O O O O	hún segir að opnað dísilvélasvindl volkswagen augu fólks fyrir þeirri hættulegu nox mengun dísilvélarinnar og hafi að þrýstingur frá ráðandi opinberum öflum muni valda því að allir bílaframleiðendur hætti framleiðslu á bílum með dísilvélar	O C O F O O O O O O O O O O O F O O O O O O C C O O O O C O O O O O
1976	Það er nokkuð ljóst að Sigmundur Davíð átti alls ekki von á því að missa tökin með þeim hætti sem hann gerði , þótt að honum hafi átt að vera það .	það er nokkuð ljóst að sigmundur davíð átti alls ekki von á því að missa tökin með þeim hætti sem hann gerði þótt að honum hafi átt að vera það	O C O O O O O C O O O O O O C O O O O O O C O O O C C O C O	það nokkuð er ljóst að sigmundur davíð alls átti ekki von missa á því að tökin með þeim hætti sem hann gerði þótt átt að honum hafi að vera það	O O F O O O O O F O O F O O O O O O O O O C O F O O F O C O
1977	Þá fór lögreglan ásamt sérsveit ríkislögreglustjóra í aðgerðir í húsnæði Skáksambands Íslands þar sem fíkniefnin komu til landsins í stórum skákmunum en starfsmenn sambandsins eru ekki taldir tengjast málinu .	þá fór lögreglan ásamt sérsveit ríkislögreglustjóra í aðgerðir í húsnæði skáksambands íslands þar sem fíkniefnin komu til landsins í stórum skákmunum en starfsmenn sambandsins eru ekki taldir tengjast málinu	O C O O O O O O O O O O O O O O C O O O O O O O C O C C O	þá fór lögreglan ásamt sérsveit ríkislögreglustjóra í aðgerðir í húsnæði skáksambands íslands þar komu sem fíkniefnin til landsins í stórum skákmunum en starfsmenn sambandsins eru ekki taldir tengjast málinu	O C O O O O O O O O O O O F O O O O O O O O O O C O C C O
1978	Fjármálaráðherra og fulltrúar Reykjanesbæjar , Suðurnesjabæjar og Isavia undirrituðu í dag viljayfirlýsingu um samstarf um skipulag og þróun lands í nágrenni Keflavíkurflugvallar , sem er í höndum þróunarfélagsins Kadeco .	fjármálaráðherra og fulltrúar reykjanesbæjar suðurnesjabæjar og isavia undirrituðu í dag viljayfirlýsingu um samstarf um skipulag og þróun lands í nágrenni keflavíkurflugvallar sem er í höndum þróunarfélagsins kadeco	O O O O O O O C O O O O O O O O O O O O O O C O O O O	fjármálaráðherra og fulltrúar reykjanesbæjar suðurnesjabæjar og isavia í dag viljayfirlýsingu um samstarf um skipulag og þróun lands í nágrenni keflavíkurflugvallar undirrituðu sem í höndum er þróunarfélagsins kadeco	O O O O O O O O O O O O O O O O O O O O F O O O F O O
1979	Það sem kom einna mest á óvart í kvöld var óvænt innkoma Ásmundar Friðrikssonar , þingmanns Sjálfstæðiflokks , í beina útsendingu á RÚV , en Ásmundur var ekki á meðal ræðumanna í kvöld .	það sem kom einna mest á óvart í kvöld var óvænt innkoma ásmundar friðrikssonar þingmanns sjálfstæðiflokks í beina útsendingu á rúv en ásmundur var ekki á meðal ræðumanna í kvöld	O C O O O O O O O O O O O O O C O O O O O O O C O O O O O O	það sem kom einna mest á óvart í kvöld óvænt innkoma ásmundar friðrikssonar var þingmanns sjálfstæðiflokks í beina útsendingu á rúv en ásmundur ekki á meðal ræðumanna í kvöld var	O O C O O O O O O O O O O F O O O O O O O O O O O O O O O F
1980	Baltasar segist hafa reiknað það út að ódýara væri að kaupa sinn eigin bar heldur en að greiða barreikninginn um hver mánaðarmót og því hafi hann á endanum keypt Kaffibarinn .	baltasar segist hafa reiknað það út að ódýara væri að kaupa sinn eigin bar heldur en að greiða barreikninginn um hver mánaðarmót og því hafi hann á endanum keypt kaffibarinn	O C O C C O O O O C O O O C O O O O C O O O O O C O O O C O	baltasar segist hafa reiknað það út að ódýara heldur kaupa að sinn eigin bar en væri að barreikninginn um hver mánaðarmót greiða og því hafi hann á endanum keypt kaffibarinn	O C C C O O O O O F O O O O O F O O O O O F O O C O O O C O
1981	Ekki sé ólíklegt að evrópsk flugfélög muni leita leiða til þess að sameinast og búa til enn þá stærri einingar , rétt eins og bandarísku félögin hafi gert á sínum tíma .	ekki sé ólíklegt að evrópsk flugfélög muni leita leiða til þess að sameinast og búa til enn þá stærri einingar rétt eins og bandarísku félögin hafi gert á sínum tíma	O C O O O O C O O C O O O C O C O O O O O O O O O C C O O O	ekki sé ólíklegt að leita evrópsk muni flugfélög leiða til þess að sameinast og búa til enn þá stærri einingar rétt gert eins hafi og bandarísku félögin á sínum tíma	O C O O F O C O O O O O C O C O O O O O O F O F O O O O O O
1982	Þræðirnir tveir fléttast saman á mjög snallan hátt undir lokin bætir Kolbrún við , en hún viðurkennir að í fyrstu hafi hún óttast að bókin yrði þunglamaleg og predikunarkennd .	þræðirnir tveir fléttast saman á mjög snallan hátt undir lokin bætir kolbrún við en hún viðurkennir að í fyrstu hafi hún óttast að bókin yrði þunglamaleg og predikunarkennd	O O C O O O O O O O O C O O O C O O O C O C O O O O O C	þræðirnir tveir saman á mjög snallan hátt fléttast undir lokin kolbrún bætir við en hún viðurkennir að óttast í fyrstu hún hafi að bókin yrði þunglamaleg og predikunarkennd	O O O O O O O F O O O F O O O C O F O O O F O O C O O O
1983	Atkvæðagreiðslan fór fram í þinginu í gærkvöldi en síðasta sumar hafði ríkisstjórn David Cameron , forvera May í embætti , efnt til þjóðaratkvæðagreiðslu um hvort Bretar vilji vera áfram í ESB .	atkvæðagreiðslan fór fram í þinginu í gærkvöldi en síðasta sumar hafði ríkisstjórn david cameron forvera may í embætti efnt til þjóðaratkvæðagreiðslu um hvort bretar vilji vera áfram í esb	O C O O O O O O O O C O O O O O O O C O O O O O C C O O O	atkvæðagreiðslan fram í þinginu fór í gærkvöldi en síðasta sumar hafði ríkisstjórn david cameron forvera may í embætti efnt til þjóðaratkvæðagreiðslu um hvort bretar vilji áfram í esb vera	O O O O F O O O O O C O O O O O O O C O O O O O C O O O F
1984	Mér finnst leitt að orð mín hafi misskilist og að einhverjum finnist ég hafa haft í hótunum við þau tvö sambönd sem lýstu yfir óánægju með úthlutun Afrekssjóðs ÍSÍ .	mér finnst leitt að orð mín hafi misskilist og að einhverjum finnist ég hafa haft í hótunum við þau tvö sambönd sem lýstu yfir óánægju með úthlutun afrekssjóðs ísí	O C O C O O O C C O O C O C C O O O O O O O C O O O O O O	mér finnst leitt að hafi orð mín misskilist og að finnist einhverjum ég hafa haft í hótunum við þau tvö sambönd sem yfir óánægju með úthlutun lýstu afrekssjóðs ísí	O C C O F O O C O O F O O C C O O O O O O O O O O O F O O
1985	Schwab segist hafa gert athugasemd við yfirboðara sína en þeir hafi aðeins sagt honum að víkja sér undan því að svara spurningum fréttamanna og vísa í fyrri yfirlýsingar stofnunarinnar .	schwab segist hafa gert athugasemd við yfirboðara sína en þeir hafi aðeins sagt honum að víkja sér undan því að svara spurningum fréttamanna og vísa í fyrri yfirlýsingar stofnunarinnar	O C O C C O O O O O C O C O O C O O O O C O O O C O O O O	schwab en hafa athugasemd gert við yfirboðara sína segist sagt þeir aðeins hafi honum að sér undan því víkja að svara spurningum fréttamanna og vísa í fyrri yfirlýsingar stofnunarinnar	O O C O F O O O F F O O F O O O O O F O C O O O C O O O O
1986	Í skýrslunni kemur fram að ekki sé talið að þau mál hafi beinst gegn Íslendingum .	í skýrslunni kemur fram að ekki sé talið að þau mál hafi beinst gegn íslendingum	O O C O O O C C O O O C C O O	í skýrslunni fram kemur talið að sé ekki beinst að hafi þau mál gegn íslendingum	O O O F F O C O F O F O O O O
1987	Forseti Úganda , Yowei Museveni , hefur þrýst á að lögunum verði komið í gegn .	forseti úganda yowei museveni hefur þrýst á að lögunum verði komið í gegn	O O O O C C O O O C O O C	forseti úganda yowei museveni hefur þrýst á að verði lögunum komið í gegn	O O O O C C O O F O C O O
1988	Svo kemur allt hitt , vinna , skóli , húsnæði og allt í þeim dúr .	svo kemur allt hitt vinna skóli húsnæði og allt í þeim dúr	O C O O O O O O O O O O	svo kemur allt hitt vinna skóli húsnæði og allt í þeim dúr	O C O O O O O O O O O O
1989	Átta af hverjum tíu sem hingað koma eru með slík tæki , að sögn Gunnhildar .	átta af hverjum tíu sem hingað koma eru með slík tæki að sögn gunnhildar	O O O O C O O O O O O O O C	átta af hverjum eru koma sem hingað tíu með slík tæki að sögn gunnhildar	O O O F F O O O O O O O O O
1990	Stofnunin hafi áhyggjur af fólkinu , enda ekki ljóst hvert það fari hefjist bardagar þar .	stofnunin hafi áhyggjur af fólkinu enda ekki ljóst hvert það fari hefjist bardagar þar	O C O O O O O O O O C C O O	stofnunin hafi áhyggjur af fólkinu enda ekki ljóst hvert fari það hefjist bardagar þar	O C O O O O O O O F O C O O
1991	Verkefnastjórn með fulltrúum sjö ráðherra hefur unnið að aðgerðaáætluninni , í samræmi við sáttmála ríkisstjórnarinnar .	verkefnastjórn með fulltrúum sjö ráðherra hefur unnið að aðgerðaáætluninni í samræmi við sáttmála ríkisstjórnarinnar	O O O O O C C O O O O O O O	verkefnastjórn með fulltrúum sjö ráðherra að aðgerðaáætluninni í samræmi við sáttmála ríkisstjórnarinnar hefur unnið	O O O O O O O O O O O O F F
1992	Ég myndi fá hann til að svara eftirfarandi spurningum : Af hverju geri ég þetta ?	ég myndi fá hann til að svara eftirfarandi spurningum af hverju geri ég þetta	O C C O O O C O O O O C O O	ég myndi fá hann til að eftirfarandi spurningum svara af hverju geri ég þetta	O C C O O O O O F O O C O O
1993	Þetta var fyrsta mark leiksins sem lauk með 2 – 1 sigri Iniesta og félaga .	þetta var fyrsta mark leiksins sem lauk með 2 – 1 sigri iniesta og félaga	O C O O O O C O O O O O O O O	þetta fyrsta mark leiksins var sem lauk með 2 – 1 sigri iniesta og félaga	O O O O F O C O O O O O O O O
1994	Alls voru 130 handteknir vegna mótmælanna sem fóru fram í París og víðar um Frakkland .	alls voru 130 handteknir vegna mótmælanna sem fóru fram í parís og víðar um frakkland	O C O C O O O C O O O O O O O	alls 130 voru vegna mótmælanna handteknir sem fóru fram í parís og víðar um frakkland	O O F O O F O C O O O O O O O
1995	Margar milljónir dósa seljast hér á landi árlega og hugsanlegt að höfðatölumet hafi verið slegin .	margar milljónir dósa seljast hér á landi árlega og hugsanlegt að höfðatölumet hafi verið slegin	O O O C O O O O O O O O C C C	margar milljónir dósa seljast hér á landi árlega og hugsanlegt að verið hafi höfðatölumet slegin	O O O C O O O O O O O F C O C
